Rank,grid_id,Predicted_Crime_Count,Actual_Crime_Count,Is_Highlighted
6742,9824,0.46414962,0,False
6743,4487,0.46403432,0,False
6744,3791,0.46402246,0,False
6745,8424,0.4639501,0,False
6746,5483,0.46359,1,False
6747,11186,0.46339342,0,False
6748,8233,0.46292704,0,False
6749,4805,0.46289748,0,False
6750,7247,0.462897,0,False
6751,11483,0.46286482,0,False
6752,8455,0.46271923,0,False
6753,8350,0.46250364,0,False
6754,12352,0.46246392,0,False
6755,13966,0.4623828,1,False
6756,9910,0.46236622,0,False
6757,6277,0.462047,0,False
6758,15265,0.46126014,0,False
6759,3311,0.46096957,0,False
6760,9002,0.46096402,0,False
6761,6862,0.46092793,0,False
6762,12615,0.46077597,1,False
6763,9913,0.4606371,0,False
6764,14252,0.46038598,1,False
6765,4335,0.46013945,3,False
6766,11599,0.46008265,2,False
6767,7289,0.45977625,0,False
6768,12957,0.4594121,0,False
6769,7749,0.45913786,1,False
6770,6962,0.4589637,1,False
6771,8117,0.4588988,1,False
6772,15753,0.45860976,1,False
6773,2800,0.45849258,1,False
6774,15357,0.45826226,0,False
6775,12426,0.45811328,0,False
6776,2813,0.4581006,0,False
6777,14387,0.4580903,0,False
6778,15755,0.4580773,0,False
6779,8388,0.45805073,0,False
6780,2462,0.4580024,0,False
6781,11721,0.4578637,0,False
6782,16860,0.45781383,0,False
6783,6680,0.45767036,1,False
6784,11704,0.45757592,0,False
6785,7880,0.45753223,1,False
6786,10125,0.45742607,1,False
6787,4461,0.45728782,1,False
6788,14307,0.45728716,1,False
6789,8462,0.45684153,0,False
6790,16673,0.45665115,0,False
6791,9267,0.4564466,0,False
6792,4810,0.45643756,0,False
6793,12585,0.45633903,0,False
6794,16360,0.45633078,0,False
6795,10050,0.45632458,1,False
6796,2416,0.45630938,0,False
6797,6193,0.45630893,1,False
6798,7772,0.45622435,0,False
6799,13252,0.45611507,2,False
6800,4964,0.45592996,1,False
6801,6327,0.455903,0,False
6802,11191,0.4557808,1,False
6803,13815,0.45573014,0,False
6804,8089,0.45572636,2,False
6805,4474,0.45569384,0,False
6806,4340,0.45533708,1,False
6807,14239,0.45531422,0,False
6808,16441,0.45521048,0,False
6809,15872,0.45482144,0,False
6810,14546,0.45474148,0,False
6811,12914,0.45446506,0,False
6812,8517,0.45438164,0,False
6813,8710,0.45429888,0,False
6814,14858,0.45426553,0,False
6815,11106,0.45418364,0,False
6816,10180,0.45412987,0,False
6817,8468,0.45397305,0,False
6818,12813,0.45393282,1,False
6819,13623,0.45361865,0,False
6820,15125,0.45332,1,False
6821,7438,0.45277885,1,False
6822,3638,0.45265263,0,False
6823,14199,0.45259437,0,False
6824,8844,0.45246786,0,False
6825,6297,0.4518988,0,False
6826,10264,0.45168716,3,False
6827,7957,0.45159364,2,False
6828,11829,0.45149022,1,False
6829,9777,0.45133525,0,False
6830,8489,0.45132208,1,False
6831,6361,0.45119464,0,False
6832,14865,0.45118243,0,False
6833,3540,0.45116624,0,False
6834,5146,0.4511112,0,False
6835,8502,0.4510205,1,False
6836,9276,0.45094475,0,False
6837,11965,0.45072272,2,False
6838,16129,0.4502893,0,False
6839,8576,0.45012486,0,False
6840,10081,0.4500848,0,False
6841,8688,0.4497189,1,False
6842,12348,0.44951385,2,False
6843,8616,0.44916567,1,False
6844,8363,0.44895196,1,False
6845,8066,0.44888225,0,False
6846,5474,0.4487425,0,False
6847,6049,0.44851518,0,False
6848,1245,0.44795504,0,False
6849,14337,0.4479361,0,False
6850,9783,0.44789827,1,False
6851,15211,0.44744533,0,False
6852,13189,0.44719744,2,False
6853,16832,0.44714507,2,False
6854,3917,0.44697443,3,False
6855,12947,0.44657928,0,False
6856,10585,0.4463905,0,False
6857,7626,0.4463065,1,False
6858,7592,0.44626132,1,False
6859,14019,0.44595343,0,False
6860,10659,0.44568157,2,False
6861,13947,0.445543,0,False
6862,9495,0.44541526,0,False
6863,3424,0.4452842,1,False
6864,7175,0.44502985,0,False
6865,7615,0.44502175,0,False
6866,5615,0.4448798,2,False
6867,2196,0.44482014,2,False
6868,8057,0.44447395,0,False
6869,14998,0.4443348,0,False
6870,11029,0.44425792,0,False
6871,6797,0.44419906,1,False
6872,13370,0.44414127,0,False
6873,5472,0.44400313,0,False
6874,5540,0.4437375,0,False
6875,11855,0.44355217,0,False
6876,11577,0.4432386,0,False
6877,14867,0.44312012,1,False
6878,10034,0.44300002,1,False
6879,2894,0.4428951,0,False
6880,7124,0.44285205,0,False
6881,11451,0.44281846,1,False
6882,8506,0.4428028,0,False
6883,10547,0.44253555,0,False
6884,8689,0.4425258,0,False
6885,7954,0.44246173,0,False
6886,2830,0.4424008,1,False
6887,11089,0.4421454,1,False
6888,9461,0.44206685,0,False
6889,7967,0.4419445,0,False
6890,15620,0.44192812,0,False
6891,7144,0.44190872,0,False
6892,6502,0.4417075,0,False
6893,7915,0.4416021,0,False
6894,9827,0.44154984,1,False
6895,11101,0.4413532,1,False
6896,8897,0.44119272,0,False
6897,15413,0.44099954,2,False
6898,10032,0.44098604,0,False
6899,6046,0.44096658,0,False
6900,15571,0.4406794,0,False
6901,15675,0.44054964,3,False
6902,10770,0.44031936,2,False
6903,2672,0.440301,1,False
6904,4813,0.44019112,0,False
6905,8069,0.44016847,2,False
6906,9145,0.44016606,0,False
6907,6976,0.43988454,1,False
6908,14745,0.43958282,0,False
6909,13076,0.43956256,1,False
6910,8425,0.43934926,0,False
6911,7736,0.43927398,0,False
6912,11822,0.43922675,0,False
6913,14198,0.43903065,0,False
6914,4353,0.4389967,0,False
6915,8991,0.43897596,0,False
6916,14426,0.43882936,0,False
6917,6942,0.4387397,0,False
6918,8798,0.43867603,2,False
6919,13063,0.43856278,0,False
6920,12622,0.43817395,0,False
6921,7453,0.4381416,1,False
6922,2775,0.43800467,1,False
6923,5352,0.43745595,0,False
6924,11811,0.43680823,0,False
6925,11224,0.43667203,0,False
6926,8048,0.4364702,0,False
6927,4483,0.43628195,0,False
6928,11828,0.4362427,0,False
6929,15361,0.435871,0,False
6930,7627,0.43581617,0,False
6931,9701,0.43551588,0,False
6932,7043,0.43538412,0,False
6933,8954,0.43510425,0,False
6934,13833,0.4350505,0,False
6935,15042,0.43505022,2,False
6936,11821,0.43496093,1,False
6937,13952,0.43491304,2,False
6938,7276,0.43472105,0,False
6939,12039,0.4347092,0,False
6940,14012,0.43463218,0,False
6941,7150,0.43455788,0,False
6942,4504,0.4345047,1,False
6943,16514,0.43437952,0,False
6944,9137,0.4341719,0,False
6945,9112,0.43389535,1,False
6946,4311,0.43382764,0,False
6947,6463,0.43375757,2,False
6948,10981,0.43356577,0,False
6949,6696,0.43352377,0,False
6950,12923,0.43344867,0,False
6951,7131,0.43341133,1,False
6952,8658,0.43339142,0,False
6953,13503,0.43321323,1,False
6954,6876,0.43318018,1,False
6955,2588,0.43315205,0,False
6956,12222,0.43306834,0,False
6957,16367,0.4330117,1,False
6958,6597,0.43300653,0,False
6959,15882,0.43300116,0,False
6960,8982,0.43287155,1,False
6961,15007,0.4327386,0,False
6962,10129,0.43272847,0,False
6963,9626,0.43237188,0,False
6964,9665,0.4323544,0,False
6965,7595,0.43233976,2,False
6966,10984,0.43211436,1,False
6967,13601,0.43203458,0,False
6968,2731,0.43201342,0,False
6969,16134,0.4319369,0,False
6970,13932,0.43193305,3,False
6971,4160,0.4318498,0,False
6972,13377,0.43137383,0,False
6973,12142,0.43129498,1,False
6974,4660,0.4312842,0,False
6975,14496,0.43126413,0,False
6976,6859,0.4307893,0,False
6977,12024,0.43046638,0,False
6978,11673,0.43046367,3,False
6979,15799,0.43041188,1,False
6980,12452,0.4303941,1,False
6981,11589,0.43022352,1,False
6982,4164,0.4300104,2,False
6983,12637,0.42955646,1,False
6984,11742,0.42948115,0,False
6985,1557,0.42938066,0,False
6986,11699,0.42936447,2,False
6987,10965,0.42925766,0,False
6988,13092,0.42924228,0,False
6989,16382,0.42910808,0,False
6990,3637,0.42906764,1,False
6991,13481,0.429021,0,False
6992,10906,0.4288262,0,False
6993,3782,0.42869642,2,False
6994,10513,0.42861414,0,False
6995,8396,0.42835847,0,False
6996,11978,0.4282719,0,False
6997,14319,0.42825052,0,False
6998,15513,0.4282435,0,False
6999,11574,0.4282256,0,False
7000,16598,0.4281065,2,False
7001,15773,0.4280083,0,False
7002,6515,0.4277241,3,False
7003,4192,0.42769426,0,False
7004,11027,0.42753395,1,False
7005,13852,0.42735845,0,False
7006,8433,0.42724898,2,False
7007,6779,0.427139,0,False
7008,7751,0.42706698,0,False
7009,16488,0.42699754,0,False
7010,11645,0.42669684,1,False
7011,13588,0.42643982,0,False
7012,9142,0.4264175,0,False
7013,7649,0.4262842,0,False
7014,8838,0.42607877,1,False
7015,3265,0.42602468,0,False
7016,819,0.42585143,0,False
7017,12554,0.42572004,5,False
7018,12021,0.4257083,0,False
7019,8755,0.42544788,0,False
7020,14864,0.42526913,0,False
7021,10357,0.42524576,0,False
7022,15596,0.42522407,0,False
7023,7275,0.4248852,1,False
7024,13574,0.42473328,1,False
7025,8549,0.42467877,0,False
7026,12590,0.42455924,4,False
7027,7802,0.42448464,1,False
7028,11501,0.4244777,2,False
7029,3270,0.4243294,1,False
7030,12790,0.42425504,0,False
7031,7590,0.42420036,1,False
7032,11575,0.4240095,0,False
7033,11700,0.42391187,0,False
7034,8654,0.4238752,1,False
7035,15124,0.42384607,0,False
7036,10183,0.42356852,0,False
7037,10778,0.42339805,0,False
7038,8349,0.42335105,0,False
7039,5839,0.4229553,0,False
7040,3429,0.42287368,2,False
7041,3929,0.42279956,0,False
7042,14342,0.4223988,0,False
7043,4039,0.4220569,1,False
7044,3345,0.4220033,1,False
7045,10979,0.42194295,0,False
7046,15480,0.42177323,0,False
7047,14213,0.4214454,0,False
7048,9569,0.4213321,0,False
7049,16590,0.4212066,0,False
7050,12350,0.4212059,0,False
7051,12861,0.42118382,0,False
7052,13874,0.42114034,0,False
7053,5305,0.4209305,0,False
7054,3090,0.42069507,1,False
7055,8386,0.42068243,0,False
7056,11607,0.4203952,0,False
7057,8854,0.42037576,0,False
7058,11387,0.42021418,0,False
7059,7614,0.42007688,1,False
7060,11838,0.42000383,0,False
7061,10055,0.41998214,0,False
7062,12298,0.41960067,0,False
7063,15172,0.41958284,0,False
7064,16816,0.41944557,0,False
7065,12183,0.41924733,0,False
7066,10775,0.4191289,0,False
7067,8713,0.41881174,0,False
7068,11554,0.4187414,0,False
7069,13320,0.41867173,1,False
7070,9285,0.41848987,0,False
7071,14210,0.4184205,0,False
7072,9633,0.41832185,5,False
7073,16805,0.41830966,0,False
7074,6738,0.41821986,0,False
7075,4786,0.41813394,0,False
7076,8726,0.4179604,0,False
7077,12059,0.417951,1,False
7078,2407,0.41794834,0,False
7079,8210,0.4179467,0,False
7080,15226,0.41778564,0,False
7081,6698,0.41774747,0,False
7082,8079,0.41768768,0,False
7083,12160,0.41738284,0,False
7084,8942,0.41729164,1,False
7085,10835,0.41721547,1,False
7086,16637,0.41701806,0,False
7087,2117,0.41681546,0,False
7088,7327,0.416773,1,False
7089,8198,0.4165978,0,False
7090,11813,0.41655144,0,False
7091,9572,0.416498,1,False
7092,10710,0.4164595,0,False
7093,8824,0.4164526,0,False
7094,7440,0.416206,0,False
7095,2471,0.41619033,0,False
7096,5670,0.41616756,0,False
7097,13667,0.41614115,0,False
7098,10963,0.41579467,0,False
7099,4037,0.41579318,0,False
7100,15238,0.415438,0,False
7101,9825,0.41534293,0,False
7102,8232,0.41520664,1,False
7103,8355,0.415193,0,False
7104,14282,0.4151193,0,False
7105,8269,0.41510785,0,False
7106,5132,0.41504535,2,False
7107,14466,0.4149119,1,False
7108,13401,0.4144393,1,False
7109,7881,0.41434175,0,False
7110,12789,0.4139498,0,False
7111,8055,0.41387483,0,False
7112,5525,0.41386038,0,False
7113,6763,0.41358352,0,False
7114,14595,0.41324842,0,False
7115,12220,0.4131469,0,False
7116,3075,0.41286746,1,False
7117,9333,0.41235632,0,False
7118,10687,0.41227475,0,False
7119,11590,0.41224384,1,False
7120,15533,0.41178775,0,False
7121,6157,0.41172355,1,False
7122,15631,0.41159964,1,False
7123,9376,0.41151416,0,False
7124,3680,0.4113887,0,False
7125,3041,0.41138417,0,False
7126,1329,0.41131285,2,False
7127,2660,0.41117662,0,False
7128,16308,0.4110662,0,False
7129,10279,0.41099262,1,False
7130,6378,0.41098255,1,False
7131,5156,0.4108539,0,False
7132,9386,0.41065288,0,False
7133,13934,0.4104445,0,False
7134,1445,0.4104081,0,False
7135,8646,0.410346,0,False
7136,13925,0.4103237,0,False
7137,11442,0.41017905,0,False
7138,7837,0.40985554,0,False
7139,7171,0.40954193,1,False
7140,6341,0.40933713,0,False
7141,6221,0.40927446,0,False
7142,16524,0.40897357,0,False
7143,11432,0.40866685,0,False
7144,12001,0.4085052,1,False
7145,9310,0.4085032,0,False
7146,2686,0.40843147,0,False
7147,13006,0.40832442,0,False
7148,16965,0.40828705,0,False
7149,14993,0.40823442,0,False
7150,15232,0.40813273,1,False
7151,11444,0.40751237,2,False
7152,8058,0.40743095,0,False
7153,9919,0.40726876,0,False
7154,15220,0.407203,0,False
7155,3672,0.4069703,2,False
7156,9230,0.40690708,0,False
7157,8508,0.40678996,0,False
7158,13940,0.4067101,1,False
7159,14659,0.4066947,0,False
7160,3418,0.40570992,0,False
7161,15950,0.40557423,1,False
7162,14120,0.40534675,0,False
7163,14235,0.40525866,4,False
7164,11862,0.40498614,0,False
7165,9279,0.4049655,0,False
7166,2917,0.4049532,0,False
7167,10080,0.40464473,0,False
7168,7516,0.40458226,0,False
7169,4807,0.40429533,0,False
7170,8302,0.4042884,1,False
7171,7120,0.40422153,1,False
7172,2283,0.40417486,0,False
7173,13078,0.40413845,0,False
7174,11233,0.4040366,0,False
7175,11758,0.4040053,2,False
7176,8936,0.40392625,0,False
7177,12134,0.40359947,0,False
7178,8219,0.40357763,0,False
7179,4618,0.40349284,0,False
7180,4298,0.4032041,0,False
7181,8061,0.4031269,0,False
7182,9785,0.4028679,1,False
7183,9619,0.4026953,0,False
7184,7738,0.40267164,0,False
7185,13286,0.40266132,0,False
7186,11314,0.40262303,2,False
7187,16856,0.402473,0,False
7188,12583,0.40226614,1,False
7189,13722,0.40222418,1,False
7190,11773,0.40215755,0,False
7191,11363,0.40202662,0,False
7192,10456,0.4019239,0,False
7193,6552,0.40178254,0,False
7194,15085,0.40171045,0,False
7195,12029,0.40149334,0,False
7196,9232,0.4013188,0,False
7197,13951,0.4013037,0,False
7198,12460,0.40125936,3,False
7199,14728,0.4011714,0,False
7200,12937,0.4010061,0,False
7201,11653,0.40097675,0,False
7202,8467,0.4009573,0,False
7203,14290,0.40067124,0,False
7204,14442,0.40043706,0,False
7205,11611,0.40035605,0,False
7206,9443,0.40025368,0,False
7207,5303,0.40020034,1,False
7208,6338,0.40015477,0,False
7209,11903,0.40009838,0,False
7210,14517,0.40004635,0,False
7211,11300,0.39990807,0,False
7212,3054,0.39990377,1,False
7213,8064,0.39977902,0,False
7214,12465,0.39956772,0,False
7215,6965,0.39953524,0,False
7216,9418,0.39946365,0,False
7217,15177,0.39922827,0,False
7218,8695,0.3991541,1,False
7219,8313,0.39896584,0,False
7220,15568,0.39883924,2,False
7221,8500,0.39878783,0,False
7222,11171,0.39864156,0,False
7223,12794,0.39864075,0,False
7224,5166,0.3986339,0,False
7225,4053,0.39839396,0,False
7226,8490,0.39828184,1,False
7227,16452,0.398179,0,False
7228,14726,0.3980878,1,False
7229,2147,0.39798778,0,False
7230,7898,0.39751586,1,False
7231,7449,0.39722502,1,False
7232,14452,0.3967929,0,False
7233,4049,0.39664382,0,False
7234,11594,0.39657754,1,False
7235,11234,0.39639544,0,False
7236,4987,0.3963633,0,False
7237,7082,0.3962511,1,False
7238,6805,0.39618596,0,False
7239,11249,0.39617556,0,False
7240,4486,0.39607367,3,False
7241,8818,0.39579022,1,False
7242,15530,0.39574248,0,False
7243,8711,0.3955948,0,False
7244,12326,0.39541447,0,False
7245,11373,0.3953448,0,False
7246,7839,0.3953308,0,False
7247,5439,0.3953091,0,False
7248,14077,0.3952577,1,False
7249,8230,0.3948727,0,False
7250,10287,0.39466745,0,False
7251,7889,0.39458773,1,False
7252,11676,0.39444825,0,False
7253,16804,0.39439565,0,False
7254,13986,0.3942368,0,False
7255,11730,0.39354467,0,False
7256,6724,0.39353278,0,False
7257,16359,0.39321485,0,False
7258,12410,0.3931549,0,False
7259,7218,0.39314494,0,False
7260,3547,0.39291477,1,False
7261,12343,0.39275277,1,False
7262,8680,0.3925915,1,False
7263,13110,0.39256287,0,False
7264,9258,0.39243844,3,False
7265,16398,0.39225847,0,False
7266,14324,0.3921489,0,False
7267,16163,0.39213002,3,False
7268,8663,0.39206564,1,False
7269,7522,0.39180025,0,False
7270,9271,0.39176202,0,False
7271,9751,0.3917454,0,False
7272,11682,0.39168376,0,False
7273,10593,0.39157343,0,False
7274,7465,0.391285,1,False
7275,14995,0.39116055,0,False
7276,8365,0.39098722,0,False
7277,10576,0.39078847,0,False
7278,14610,0.3907113,2,False
7279,13105,0.39055145,0,False
7280,5857,0.3905406,0,False
7281,12186,0.39032218,0,False
7282,12056,0.39011,1,False
7283,15606,0.389986,1,False
7284,13670,0.38986552,0,False
7285,13933,0.38984907,1,False
7286,14600,0.38984177,0,False
7287,8603,0.38983715,0,False
7288,13542,0.38971615,0,False
7289,9745,0.389037,1,False
7290,10435,0.38898075,0,False
7291,10714,0.38893902,0,False
7292,7145,0.38874868,0,False
7293,6211,0.388746,0,False
7294,5142,0.38871753,1,False
7295,6675,0.388534,1,False
7296,11327,0.3882048,0,False
7297,10044,0.3881143,2,False
7298,14064,0.3880853,0,False
7299,11515,0.3877554,0,False
7300,13910,0.38761172,0,False
7301,7944,0.3871042,0,False
7302,14833,0.38705704,2,False
7303,3361,0.38700855,0,False
7304,9262,0.38683796,0,False
7305,7641,0.38679224,0,False
7306,7260,0.38666573,0,False
7307,4990,0.38658103,0,False
7308,11576,0.3865476,0,False
7309,6033,0.38648432,0,False
7310,10292,0.3864829,2,False
7311,5120,0.3864479,2,False
7312,13735,0.3863663,0,False
7313,7748,0.38632584,1,False
7314,9601,0.38616848,0,False
7315,16729,0.3860806,0,False
7316,7955,0.3856763,1,False
7317,9480,0.3854754,1,False
7318,10201,0.38547143,1,False
7319,13384,0.38544983,0,False
7320,15790,0.3852613,0,False
7321,3897,0.38486677,1,False
7322,9830,0.38477337,0,False
7323,8067,0.3844763,0,False
7324,11335,0.38415682,4,False
7325,11248,0.38409913,0,False
7326,12501,0.38381365,0,False
7327,7304,0.3837981,0,False
7328,11568,0.38331172,0,False
7329,14984,0.38325673,3,False
7330,10512,0.38319606,4,False
7331,16181,0.3830108,0,False
7332,13887,0.38261297,1,False
7333,4966,0.38246635,1,False
7334,15367,0.382447,0,False
7335,13196,0.38229173,0,False
7336,15881,0.38227648,0,False
7337,16892,0.38131732,0,False
7338,11902,0.38115013,0,False
7339,3514,0.38098717,0,False
7340,10307,0.3807943,1,False
7341,6059,0.38075373,1,False
7342,8323,0.38069192,0,False
7343,4294,0.38048935,0,False
7344,8310,0.38046128,0,False
7345,6938,0.38039523,0,False
7346,8792,0.38037202,0,False
7347,15137,0.38023,3,False
7348,4781,0.38011965,1,False
7349,16972,0.37996006,0,False
7350,7157,0.37971961,1,False
7351,10671,0.37963027,1,False
7352,13181,0.3795025,1,False
7353,4982,0.37949926,0,False
7354,15791,0.37928784,1,False
7355,14349,0.3792531,0,False
7356,9918,0.37904924,0,False
7357,9933,0.37903368,1,False
7358,11679,0.37901795,2,False
7359,15219,0.37896988,0,False
7360,11826,0.37884134,1,False
7361,6330,0.37872535,1,False
7362,13402,0.3784241,0,False
7363,13073,0.37825888,0,False
7364,8081,0.37821636,2,False
7365,3289,0.37817892,4,False
7366,16140,0.3780625,1,False
7367,5855,0.3779236,0,False
7368,7953,0.37777865,0,False
7369,14655,0.377764,0,False
7370,6328,0.37773192,3,False
7371,16014,0.37754792,0,False
7372,9677,0.37746358,0,False
7373,13311,0.3773807,0,False
7374,8789,0.37734222,1,False
7375,8491,0.37732646,0,False
7376,6386,0.37702316,0,False
7377,4771,0.37698358,0,False
7378,2204,0.37694073,0,False
7379,14323,0.37687552,1,False
7380,16078,0.3762626,0,False
7381,9792,0.3761622,0,False
7382,7259,0.37575728,1,False
7383,13134,0.37572604,1,False
7384,6891,0.37570184,1,False
7385,9765,0.3756925,0,False
7386,15629,0.3756522,0,False
7387,12576,0.3756287,0,False
7388,3437,0.37562093,0,False
7389,6301,0.37515974,0,False
7390,8369,0.3751258,0,False
7391,12106,0.37489748,0,False
7392,14891,0.37473887,1,False
7393,14596,0.37416375,0,False
7394,10202,0.37416285,0,False
7395,13364,0.374152,0,False
7396,9015,0.37414044,0,False
7397,11631,0.37348032,0,False
7398,8175,0.37345552,0,False
7399,15484,0.37334788,0,False
7400,6079,0.37295875,0,False
7401,14038,0.372777,0,False
7402,9886,0.37271464,1,False
7403,8023,0.3725319,2,False
7404,8088,0.37248915,0,False
7405,15723,0.3721528,0,False
7406,6808,0.3721156,2,False
7407,9491,0.37190044,0,False
7408,5464,0.37169373,0,False
7409,16600,0.3716328,0,False
7410,5009,0.37161094,0,False
7411,10705,0.37158632,0,False
7412,14437,0.37105608,0,False
7413,14505,0.37097776,0,False
7414,13079,0.37094203,0,False
7415,16445,0.3708486,1,False
7416,11646,0.3707955,0,False
7417,5660,0.3703514,1,False
7418,14537,0.37027773,0,False
7419,5512,0.37027714,1,False
7420,14066,0.37026915,0,False
7421,8039,0.37024447,0,False
7422,8463,0.37022167,0,False
7423,7894,0.37017566,0,False
7424,14567,0.37013137,0,False
7425,14725,0.37000522,0,False
7426,9673,0.3694669,0,False
7427,12838,0.3693044,3,False
7428,13630,0.36924833,0,False
7429,15660,0.36885977,0,False
7430,7200,0.3688224,0,False
7431,3012,0.36872634,0,False
7432,2152,0.36864734,0,False
7433,12670,0.36862475,0,False
7434,13354,0.36844265,0,False
7435,13437,0.36840484,2,False
7436,3682,0.36806762,0,False
7437,10265,0.36795416,0,False
7438,4197,0.36791307,0,False
7439,11997,0.36779705,0,False
7440,895,0.3677251,0,False
7441,854,0.36771446,0,False
7442,16383,0.3677038,0,False
7443,6470,0.36766973,0,False
7444,1807,0.36766183,3,False
7445,6606,0.3675964,0,False
7446,7905,0.36754882,0,False
7447,13228,0.3675362,0,False
7448,6544,0.36708498,0,False
7449,5703,0.3669445,1,False
7450,15938,0.36680675,1,False
7451,9414,0.36680079,1,False
7452,10290,0.36673185,1,False
7453,11521,0.36653966,1,False
7454,11357,0.36645687,1,False
7455,6546,0.36641702,0,False
7456,7992,0.36641335,0,False
7457,12111,0.36585185,2,False
7458,9275,0.36580396,0,False
7459,4492,0.3656519,0,False
7460,4972,0.36544567,2,False
7461,16302,0.36519742,0,False
7462,8379,0.3651862,0,False
7463,16362,0.36518338,2,False
7464,6376,0.36517638,1,False
7465,7450,0.3650617,0,False
7466,7665,0.3648165,0,False
7467,12163,0.36478657,0,False
7468,16511,0.36468762,0,False
7469,15122,0.36461115,0,False
7470,7300,0.3645638,0,False
7471,16191,0.36452216,2,False
7472,14295,0.36447614,0,False
7473,11564,0.36427498,0,False
7474,14123,0.36424714,0,False
7475,7033,0.3642086,1,False
7476,10672,0.36402306,0,False
7477,3784,0.36379024,1,False
7478,16964,0.36360523,0,False
7479,5545,0.36336803,7,False
7480,16115,0.3633669,0,False
7481,15915,0.36308175,0,False
7482,6543,0.3630056,0,False
7483,10589,0.36261714,1,False
7484,7647,0.36244506,0,False
7485,8494,0.3622723,0,False
7486,10711,0.36219054,0,False
7487,11472,0.36218083,0,False
7488,11834,0.36214644,0,False
7489,7865,0.3620902,1,False
7490,8657,0.36208043,0,False
7491,13806,0.36191112,0,False
7492,7910,0.3617844,0,False
7493,13482,0.36170948,0,False
7494,7603,0.36162817,0,False
7495,15653,0.36156493,1,False
7496,15248,0.36150274,0,False
7497,12763,0.36112973,2,False
7498,15477,0.36097,1,False
7499,8983,0.3608037,0,False
7500,14032,0.36066547,0,False
7501,15212,0.3604229,4,False
7502,3323,0.360359,0,False
7503,1018,0.36025622,0,False
7504,3515,0.3601598,2,False
7505,10592,0.36007965,0,False
7506,15949,0.3599234,0,False
7507,14853,0.3599116,1,False
7508,6550,0.35975617,0,False
7509,15618,0.3597479,0,False
7510,8362,0.3596948,0,False
7511,13939,0.3595516,0,False
7512,13698,0.35939077,0,False
7513,9539,0.35901338,0,False
7514,11584,0.3585745,0,False
7515,12559,0.35847074,0,False
7516,14703,0.35828167,0,False
7517,10204,0.358269,0,False
7518,2570,0.35818774,0,False
7519,7797,0.35817218,0,False
7520,7055,0.35797188,0,False
7521,10625,0.35775727,1,False
7522,12325,0.3574648,2,False
7523,8791,0.35738617,0,False
7524,12511,0.357069,2,False
7525,11353,0.3570344,0,False
7526,3186,0.35679436,1,False
7527,6469,0.35675806,4,False
7528,12364,0.35627928,0,False
7529,4033,0.35599157,0,False
7530,12886,0.35585135,1,False
7531,16201,0.35556048,0,False
7532,9829,0.35530904,0,False
7533,3796,0.35527748,0,False
7534,14418,0.3551586,0,False
7535,11729,0.35514417,0,False
7536,15097,0.35499907,0,False
7537,13334,0.3548593,0,False
7538,10046,0.3548018,0,False
7539,14634,0.3547972,0,False
7540,12633,0.3547758,0,False
7541,7828,0.35473746,1,False
7542,12788,0.3545897,0,False
7543,5836,0.35456675,0,False
7544,5869,0.35455972,0,False
7545,11375,0.35443604,0,False
7546,15183,0.35436228,0,False
7547,6990,0.35432774,1,False
7548,8222,0.3542806,1,False
7549,7781,0.35417628,1,False
7550,16540,0.35415217,0,False
7551,13296,0.35412976,0,False
7552,13494,0.3539492,0,False
7553,14593,0.35369188,0,False
7554,7030,0.35353386,0,False
7555,14255,0.3533307,1,False
7556,8958,0.35332075,0,False
7557,9111,0.35314757,0,False
7558,14248,0.35307524,0,False
7559,6651,0.35295987,0,False
7560,4988,0.35266116,0,False
7561,190,0.35261807,0,False
7562,5850,0.35254014,0,False
7563,6699,0.3522269,1,False
7564,8548,0.3522017,1,False
7565,10057,0.3521192,0,False
7566,6551,0.351933,0,False
7567,8963,0.35175958,1,False
7568,3508,0.35173804,1,False
7569,1927,0.35169625,0,False
7570,11917,0.35166994,0,False
7571,15340,0.35166144,0,False
7572,6643,0.35148847,0,False
7573,15705,0.35143787,0,False
7574,8436,0.35136425,0,False
7575,16522,0.35135907,0,False
7576,14464,0.351168,0,False
7577,3211,0.35112068,1,False
7578,2893,0.35107917,0,False
7579,12569,0.3510526,0,False
7580,13240,0.35083473,0,False
7581,12928,0.35076553,0,False
7582,15089,0.35043025,0,False
7583,13075,0.35041243,0,False
7584,14990,0.3501772,1,False
7585,13537,0.3499436,0,False
7586,13202,0.349735,0,False
7587,11905,0.34967482,0,False
7588,16252,0.3495763,1,False
7589,7645,0.34955108,0,False
7590,16409,0.34951034,0,False
7591,16470,0.34938413,2,False
7592,11253,0.3492973,2,False
7593,7054,0.34921345,0,False
7594,7903,0.3492037,2,False
7595,14545,0.34915748,0,False
7596,3803,0.3491343,2,False
7597,12338,0.34907553,1,False
7598,16537,0.34897375,0,False
7599,5309,0.34895885,1,False
7600,6044,0.34869373,0,False
7601,6497,0.34848875,0,False
7602,5716,0.34833992,1,False
7603,14043,0.3481658,0,False
7604,6665,0.34810036,1,False
7605,15793,0.34777033,0,False
7606,4626,0.34754574,1,False
7607,14070,0.34748685,0,False
7608,12000,0.34748435,0,False
7609,9246,0.34747392,2,False
7610,16446,0.3472421,0,False
7611,15572,0.34694833,0,False
7612,5467,0.34691662,1,False
7613,8364,0.34663752,0,False
7614,9779,0.34659588,0,False
7615,8253,0.3465683,0,False
7616,15396,0.3465197,0,False
