Rank,grid_id,ATP_Score,Crime_T1,Crime_T2,Best_Neighbor_Rank,Target_Period,Is_Highlighted
1100,1785,0.0,0,0,240,202302,False
1101,1786,0.0,0,0,483,202302,False
1102,1789,0.0,0,0,501,202302,False
1103,1796,0.0,0,1,265,202302,False
1104,1797,0.0,0,0,264,202302,False
1105,1800,0.0,0,0,536,202302,False
1106,1801,0.0,0,0,119,202302,False
1107,1803,0.0,0,0,262,202302,False
1108,1805,0.0,0,0,551,202302,False
1109,1808,0.0,0,0,412,202302,False
1110,1810,0.0,0,0,484,202302,False
1111,1811,0.0,0,0,277,202302,False
1112,1815,0.0,0,0,30,202302,False
1113,1816,0.0,0,0,275,202302,False
1114,1818,0.0,0,1,440,202302,False
1115,1820,0.0,0,0,565,202302,False
1116,1828,0.0,0,0,384,202302,False
1117,1831,0.0,0,0,264,202302,False
1118,1836,0.0,0,0,359,202302,False
1119,1837,0.0,0,0,414,202302,False
1120,1839,0.0,0,4,386,202302,False
1121,1840,0.0,0,0,388,202302,False
1122,1841,0.0,0,0,14,202302,False
1123,1842,0.0,0,0,26,202302,False
1124,1843,0.0,0,0,445,202302,False
1125,1846,0.0,0,0,26,202302,False
1126,1854,0.0,0,0,451,202302,False
1127,1855,0.0,0,1,261,202302,False
1128,1859,0.0,0,0,59,202302,False
1129,1862,0.0,0,0,405,202302,False
1130,1863,0.0,0,0,59,202302,False
1131,1864,0.0,0,1,358,202302,False
1132,1865,0.0,0,0,482,202302,False
1133,1866,0.0,0,0,302,202302,False
1134,1870,0.0,0,0,199,202302,False
1135,1871,0.0,0,0,62,202302,False
1136,1872,0.0,0,0,583,202302,False
1137,1878,0.0,0,0,10,202302,False
1138,1879,0.0,0,0,504,202302,False
1139,1880,0.0,0,0,609,202302,False
1140,1881,0.0,0,1,209,202302,False
1141,1886,0.0,0,0,350,202302,False
1142,1890,0.0,0,0,374,202302,False
1143,1893,0.0,0,0,100,202302,False
1144,1894,0.0,0,0,339,202302,False
1145,1895,0.0,0,0,487,202302,False
1146,1896,0.0,0,0,659,202302,False
1147,1898,0.0,0,0,392,202302,False
1148,1903,0.0,0,0,320,202302,False
1149,1907,0.0,0,1,304,202302,False
1150,1914,0.0,0,0,207,202302,False
1151,1919,0.0,0,0,595,202302,False
1152,1921,0.0,0,0,76,202302,False
1153,1928,0.0,0,0,277,202302,False
1154,1932,0.0,0,0,406,202302,False
1155,1936,0.0,0,0,640,202302,False
1156,1937,0.0,0,0,89,202302,False
1157,1941,0.0,0,0,197,202302,False
1158,1942,0.0,0,0,11,202302,False
1159,1943,0.0,0,0,99,202302,False
1160,1944,0.0,0,0,702,202302,False
1161,1948,0.0,0,0,224,202302,False
1162,1954,0.0,0,0,260,202302,False
1163,1956,0.0,0,0,303,202302,False
1164,1960,0.0,0,0,25,202302,False
1165,1965,0.0,0,0,176,202302,False
1166,1966,0.0,0,0,372,202302,False
1167,1970,0.0,0,0,516,202302,False
1168,1973,0.0,0,0,54,202302,False
1169,1976,0.0,0,0,385,202302,False
1170,1979,0.0,0,0,264,202302,False
1171,1980,0.0,0,0,302,202302,False
1172,1992,0.0,0,0,202,202302,False
1173,1993,0.0,0,0,214,202302,False
1174,1995,0.0,0,0,241,202302,False
1175,2000,0.0,0,0,444,202302,False
1176,2003,0.0,0,0,223,202302,False
1177,2006,0.0,0,0,119,202302,False
1178,2008,0.0,0,0,990,202302,False
1179,2012,0.0,0,0,402,202302,False
1180,2018,0.0,0,0,990,202302,False
1181,2019,0.0,0,0,376,202302,False
1182,2021,0.0,0,0,264,202302,False
1183,2026,0.0,0,1,276,202302,False
1184,2030,0.0,0,0,176,202302,False
1185,2031,0.0,0,0,59,202302,False
1186,2033,0.0,0,0,14,202302,False
1187,2037,0.0,0,0,17,202302,False
1188,2038,0.0,0,0,605,202302,False
1189,2046,0.0,0,0,378,202302,False
1190,2048,0.0,0,0,148,202302,False
1191,2056,0.0,0,0,563,202302,False
1192,2062,0.0,0,0,519,202302,False
1193,2064,0.0,0,0,383,202302,False
1194,2065,0.0,0,0,462,202302,False
1195,2066,0.0,0,0,582,202302,False
1196,2067,0.0,0,0,279,202302,False
1197,2069,0.0,0,0,262,202302,False
1198,2071,0.0,0,1,14,202302,False
1199,2072,0.0,0,0,214,202302,False
1200,2073,0.0,0,0,20,202302,False
1201,2074,0.0,0,0,371,202302,False
1202,2075,0.0,0,0,558,202302,False
1203,2081,0.0,0,0,524,202302,False
1204,2083,0.0,0,0,19,202302,False
1205,2085,0.0,0,0,277,202302,False
1206,2086,0.0,0,0,85,202302,False
1207,2089,0.0,0,0,264,202302,False
1208,2096,0.0,0,0,139,202302,False
1209,2098,0.0,0,0,360,202302,False
1210,2100,0.0,0,0,379,202302,False
1211,2102,0.0,0,0,380,202302,False
1212,2106,0.0,0,0,626,202302,False
1213,2107,0.0,0,0,580,202302,False
1214,2109,0.0,0,0,442,202302,False
1215,2113,0.0,0,0,34,202302,False
1216,2118,0.0,0,0,640,202302,False
1217,2120,0.0,0,0,317,202302,False
1218,2121,0.0,0,0,30,202302,False
1219,2122,0.0,0,1,453,202302,False
1220,2124,0.0,0,0,428,202302,False
1221,2128,0.0,0,0,360,202302,False
1222,2129,0.0,0,0,150,202302,False
1223,2133,0.0,0,0,261,202302,False
1224,2134,0.0,0,0,284,202302,False
1225,2135,0.0,0,0,294,202302,False
1226,2136,0.0,0,0,293,202302,False
1227,2140,0.0,0,0,989,202302,False
1228,2143,0.0,0,0,102,202302,False
1229,2147,0.0,0,0,151,202302,False
1230,2150,0.0,0,0,470,202302,False
1231,2153,0.0,0,1,441,202302,False
1232,2154,0.0,0,0,277,202302,False
1233,2156,0.0,0,0,185,202302,False
1234,2158,0.0,0,0,593,202302,False
1235,2160,0.0,0,0,7,202302,False
1236,2163,0.0,0,0,199,202302,False
1237,2164,0.0,0,0,356,202302,False
1238,2167,0.0,0,0,371,202302,False
1239,2168,0.0,0,0,546,202302,False
1240,2169,0.0,0,0,324,202302,False
1241,2172,0.0,0,0,457,202302,False
1242,2173,0.0,0,0,26,202302,False
1243,2175,0.0,0,0,465,202302,False
1244,2177,0.0,0,0,293,202302,False
1245,2181,0.0,0,0,186,202302,False
1246,2182,0.0,0,0,487,202302,False
1247,2186,0.0,0,0,416,202302,False
1248,2189,0.0,0,0,483,202302,False
1249,2190,0.0,0,0,372,202302,False
1250,2192,0.0,0,0,16,202302,False
1251,2193,0.0,0,0,490,202302,False
1252,2195,0.0,0,0,391,202302,False
1253,2203,0.0,0,0,200,202302,False
1254,2206,0.0,0,0,82,202302,False
1255,2207,0.0,0,0,215,202302,False
1256,2208,0.0,0,0,167,202302,False
1257,2210,0.0,0,0,124,202302,False
1258,2211,0.0,0,0,444,202302,False
1259,2213,0.0,0,0,343,202302,False
1260,2214,0.0,0,0,290,202302,False
1261,2223,0.0,0,0,330,202302,False
1262,2224,0.0,0,0,390,202302,False
1263,2225,0.0,0,0,199,202302,False
1264,2227,0.0,0,0,312,202302,False
1265,2230,0.0,0,0,222,202302,False
1266,2231,0.0,0,0,264,202302,False
1267,2235,0.0,0,0,134,202302,False
1268,2239,0.0,0,0,454,202302,False
1269,2240,0.0,0,0,358,202302,False
1270,2241,0.0,0,0,131,202302,False
1271,2246,0.0,0,0,101,202302,False
1272,2247,0.0,0,0,603,202302,False
1273,2249,0.0,0,0,436,202302,False
1274,2251,0.0,0,0,717,202302,False
1275,2253,0.0,0,0,336,202302,False
1276,2254,0.0,0,0,328,202302,False
1277,2256,0.0,0,0,797,202302,False
1278,2257,0.0,0,0,34,202302,False
1279,2258,0.0,0,0,815,202302,False
1280,2259,0.0,0,0,454,202302,False
1281,2261,0.0,0,0,692,202302,False
1282,2263,0.0,0,0,26,202302,False
1283,2270,0.0,0,0,279,202302,False
1284,2271,0.0,0,0,545,202302,False
1285,2273,0.0,0,0,87,202302,False
1286,2274,0.0,0,0,30,202302,False
1287,2275,0.0,0,0,574,202302,False
1288,2276,0.0,0,1,66,202302,False
1289,2278,0.0,0,1,338,202302,False
1290,2280,0.0,0,0,281,202302,False
1291,2282,0.0,0,0,487,202302,False
1292,2285,0.0,0,0,374,202302,False
1293,2286,0.0,0,0,797,202302,False
1294,2287,0.0,0,0,669,202302,False
1295,2289,0.0,0,0,378,202302,False
1296,2295,0.0,0,0,475,202302,False
1297,2302,0.0,0,0,520,202302,False
1298,2303,0.0,0,1,385,202302,False
1299,2304,0.0,0,0,334,202302,False
